time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.298811319254,0.0141048178233,12.2320110463,6.26321209771,0.132882060099,0.0,-0.811253445615,-0.0306737017599,3.21847559167,-0.0460337076182,0.19130936744,0.0,437.94486102644083,441.7518826648375,441.8416366876565,440.1627441446523
1.3800000000000008,-0.350249962583,0.011848681767,12.4277550232,6.26054332163,0.14463233489,0.0,-0.904497528846,-0.0447929060118,3.30585583021,-0.041540537883,0.203618776832,0.0,444.65599449611005,445.70047693841747,445.27859741394184,445.6448994638863
1.4400000000000008,-0.407728235101,0.00866125205359,12.6300769962,6.25797731483,0.156478879287,0.0,-1.0126734302,-0.0617092296823,3.437555152,-0.0453387603644,0.180760798405,0.0,460.53641816274524,458.7610576530626,460.81501393737994,460.513724671482
1.5000000000000009,-0.471980572389,0.00439837105134,12.840456289,6.25502333728,0.167058152626,0.0,-1.13015497553,-0.0806722068699,3.5743946898,-0.0584510980942,0.165521791579,0.0,463.377521239508,462.20639636042296,463.90902818358074,462.8767940322085
1.560000000000001,-0.54266411025,-0.000925232291478,13.0540427588,6.25189639859,0.176870634564,0.0,-1.22679853879,-0.0970505176672,3.54502444562,-0.0417683015646,0.159259422332,0.0,411.0329241987423,410.5053987261988,409.86829951696086,411.3463091322627
1.620000000000001,-0.619338837684,-0.00728475243631,13.2659798511,6.2495425727,0.185926771415,0.0,-1.3298279974,-0.115131096928,3.51939381869,-0.0345858474325,0.123894757136,0.0,414.1064505498707,411.00602516249904,411.70331633630343,412.3374487083425
1.680000000000001,-0.70331116732,-0.014939492507,13.4814308186,6.24760349129,0.194748788807,0.0,-1.47006645581,-0.140218595319,3.66156261218,-0.0281304719993,0.173098431967,0.0,465.58040180640876,469.43181408643176,466.0533690802457,466.5573293728982
1.740000000000001,-0.795673579569,-0.0240973320185,13.7042084275,6.24603375097,0.205106542358,0.0,-1.60967259217,-0.165184708215,3.76367371991,-0.0224915729914,0.171675307735,0.0,456.981930838965,456.8962073067535,455.1665318280157,455.61748985670346
1.8000000000000012,-0.896740475128,-0.0348023260803,13.9335846715,6.24443728172,0.215417079832,0.0,-1.76021408702,-0.191771756214,3.88141702552,-0.0364664243317,0.172173710885,0.0,462.214154400909,462.2805361031637,463.2797944742031,462.17944198363614
1.8600000000000012,-1.00765960495,-0.0472433123965,14.1726688277,6.24192908723,0.225999393259,0.0,-1.9381498164,-0.223153602583,4.08685278911,-0.0554886938641,0.183657930824,0.0,490.0333347277644,490.91297041614496,491.21712672020715,489.803538923421
