time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
1.680000000000001,-1.08623048384,-0.496527507804,0.0,0.879201184305,2.28191392252,0.0,-4.90422052104,-0.747323078941,-13.9617919525,28.8317445262,-9.83678258936,0.0,896.669406659,873.811275442,-0.463824027276,900.144882936,23,-5.37346887546
1.740000000000001,-1.41703801511,-0.619771681281,0.0,2.62390802793,1.79488980707,0.0,-6.59149414255,-1.67433248112,-14.3686725209,28.8484149004,-10.2139106349,0.0,894.0346809,809.445386181,0.197052301968,900.31578099,24,-5.64285159826
1.9800000000000013,-17.1721970997,1.10227052826,0.0,3.22040210232,3.59743532404,0.0,-13.3322166133,1.35123009184,-10.6149640483,28.8168928563,-28.3499035019,0.0,894.392247339,137.587384863,7.93363720607,899.166753768,25,-6.47053660146
1.9200000000000013,-16.0672097099,1.25542135101,0.0,1.52928979826,0.126637996413,0.0,-9.01706708031,3.29258046863,-13.3881014939,28.8120634928,-28.1766611795,0.0,896.198842156,132.935854507,4.57678573646,899.352214335,26,-6.02072229865
1.9800000000000013,-29.1470977652,5.63783027377,0.0,3.24956299902,4.53815802855,0.0,-22.349323305,8.80335631652,-14.5821269633,28.8366598235,-28.731976774,0.0,898.88734397,58.5126202518,0.527678131744,900.175877497,27,-6.33052207302
1.740000000000001,7.59885681001,1.87567888831,0.0,2.65235957876,5.53924324866,0.0,13.561439138,1.53401426547,-12.8666444178,28.8459314698,-2.39432166523,0.0,898.382613682,869.597810823,0.118584515638,900.366143294,28,-5.60792673732
1.740000000000001,12.9293086397,1.84052108044,0.0,2.60382329625,1.6123975226,0.0,9.56630940952,1.0792510556,-15.6593577676,28.8315605535,-3.43847917575,0.0,898.8770538,886.343153823,0.328952014151,899.708769465,29,-5.61815716951
1.740000000000001,2.16953817297,1.92771599393,0.0,2.65996905693,5.96246083268,0.0,4.48346303492,1.90228985674,-14.067284844,28.8273589504,-1.43743668632,0.0,894.022212304,875.591304941,0.0074459287222,899.739681444,30,-5.6248971737
1.740000000000001,-0.505905393332,2.13445176963,0.0,2.58660370241,1.24841564825,0.0,-6.45765286136,2.41386901609,-14.6369730634,28.7751581927,-6.51452225993,0.0,882.203294234,802.491864559,1.41288081751,897.957961106,31,-5.62879335127
1.740000000000001,3.21452407487,1.8515140971,0.0,2.64168061051,6.15649742173,0.0,5.30838605533,1.90330719808,-13.9565669815,28.8438776986,0.0946623513331,0.0,892.459443942,890.47431294,0.614321497691,900.190247652,32,-5.61677966488
1.740000000000001,0.969914266319,1.90770398568,0.0,2.65452477225,0.124063511471,0.0,-0.606762257863,1.87735271854,-14.1385457501,28.7946915405,-2.72772269114,0.0,878.528456995,843.048426016,1.11464314055,898.528497984,33,-5.62405479412
1.740000000000001,-10.0910700385,1.78661336444,0.0,2.54334641444,2.97424105327,0.0,-18.7641879241,-0.31142514808,-14.2067867402,28.7699482688,4.33602560468,0.0,785.524288212,833.506731184,2.65669837291,898.261264753,34,-5.61209105587
1.740000000000001,-11.4984093765,1.52466200082,0.0,2.53705109706,2.80885527728,0.0,-16.5396948221,-1.31853123376,-13.593128585,28.7828580918,14.7117764183,0.0,632.477018454,840.115711059,1.87341098949,898.217334705,35,-5.61198462936
1.740000000000001,-13.5659046574,1.2728282145,0.0,2.56539049316,0.478772801373,0.0,-14.4792689954,0.243815365102,-15.2539799698,28.7886987847,23.8739547859,0.0,401.459387089,869.734510724,0.75445962091,898.709476215,36,-5.62779588494
1.8000000000000012,-16.8013290147,0.834766583245,0.0,4.36129866328,2.16067482448,0.0,-15.1368371085,0.312834578365,-14.4908048621,28.8280651655,28.0317636398,0.0,94.2402006666,889.45343951,0.872017431645,899.823770131,37,-5.84740601253
1.680000000000001,-14.5878461394,1.12104593407,0.0,0.81777722869,0.552843124247,0.0,-13.7855030717,0.819834521484,-14.1798335949,28.8292784222,27.9369130792,0.0,72.7845957011,891.288212194,0.532456179256,899.962455461,38,-5.36457342196
1.740000000000001,-14.5127613193,1.10620854476,0.0,2.49294740377,3.94845931313,0.0,-13.5809220711,-3.19610338465,-14.4044221873,28.8020198718,28.3892331029,0.0,70.1309263323,891.678983352,1.13438934648,899.183111545,39,-5.61007457845
1.740000000000001,-14.2644720418,0.722606107118,0.0,2.50426891449,4.55639424166,0.0,-12.3809022443,-3.56611529112,-15.9311650928,28.8118824422,28.476245569,0.0,59.8687870704,893.754006953,0.665415763428,899.39960182,40,-5.58816624966
1.680000000000001,-13.0318697323,2.15742160556,0.0,0.731496419328,4.16122284435,0.0,-10.7296728888,2.34661379599,-17.3308995645,28.8253832912,28.4751991367,0.0,39.7293402602,896.69857524,-0.000849181104247,899.916019366,41,-5.28301396332
1.680000000000001,-14.0026246806,0.948966381019,0.0,0.623227952516,3.34438936667,0.0,-12.7682004994,-1.15261825636,-16.3704135985,28.8215230439,28.579844927,0.0,40.79729184,897.778432493,0.685860619259,900.020636264,42,-5.29438208453
1.680000000000001,-13.7288153685,0.886676728363,0.0,0.527283662095,3.10848171617,0.0,-12.3839120568,-1.18154378157,-16.5482880826,28.7898082165,28.5690592182,0.0,42.0773521748,897.701501819,0.526652991918,899.027376187,43,-5.29431960792
1.740000000000001,-15.8407680771,-0.912111863573,0.0,1.84598748954,3.36266186409,0.0,-14.5676722246,-5.28139924325,-14.2646113148,28.78497637,28.6146243504,0.0,86.2917367552,897.81105676,-0.0510912161545,898.694160744,44,-5.56151106103
1.740000000000001,-15.6017458516,0.0803859711902,0.0,0.505769255307,3.66017735196,0.0,-15.8560207194,1.43736080784,-15.0870823183,28.7218681124,28.5854709848,0.0,20.3530910449,898.78723016,0.446512187126,898.146769944,45,-5.57107445225
1.4400000000000008,-8.74356572929,-1.02849427301,0.0,2.281334566,2.00602411051,0.0,-16.0288259386,-0.545091630004,-12.0430453796,24.8286899412,13.6865698376,0.0,742.084015836,895.48998563,0.368102041267,771.395343371,46,-4.8300398401
3.3600000000000025,-13.2946586898,63.400297607,0.0,4.03809318756,5.44455420991,0.0,-6.46636987245,48.7671853016,-32.4274023385,0.819054969875,28.8521473433,0.0,-0.524262129035,900.470388419,-0.56839448389,5.77773078847,47,-6.37907527921
5.0399999999999805,-64.269558857,-1.28871368702,16.9259734554,0.534518849428,2.67673165719,0.0,-19.4484516731,-3.58687010801,-24.9040967095,28.8319703256,28.8549234387,0.0,0.18420677678,900.814810941,0.416296847256,900.225989979,48,179.912049469
4.439999999999993,-46.4350656364,9.46316409387,0.0,4.61411576652,2.51893074801,0.0,-11.2517487259,11.2999939594,-23.242661352,28.8448969276,28.8481038679,0.0,0.258881111718,900.667958924,-0.0869602230292,900.283873331,49,91.0884854314
2.820000000000002,-23.8685171501,3.03357859247,0.0,0.245008688807,5.58682720877,0.0,-10.1726574161,7.19223620367,-12.5532573032,28.543641748,28.8384088005,0.0,-0.0824110723256,900.086347628,0.0162171331086,892.303290747,50,-7.17924015606
2.1600000000000015,-14.2980622483,0.166335883474,0.0,5.67890474427,4.12240263875,0.0,-8.51059473069,1.13417344298,-15.9771970658,16.5440445382,28.8226745379,0.0,0.73936337621,899.71668312,-0.74983108473,595.259485966,51,-6.08800251422
1.680000000000001,-6.51113820524,-0.0252716505732,0.0,3.399955623,4.41625036463,0.0,-4.66537383846,0.277406142563,-13.7007942329,6.97989458026,27.9755635438,0.0,134.928571697,897.685567608,-0.10811073564,317.827736152,52,-5.39762753073
1.4400000000000008,-2.97637658531,-0.21499724391,0.0,1.59906333176,5.93505651618,0.0,-1.54304635524,-1.34840299931,-14.4014577807,4.15502735213,17.2012144622,0.0,640.154881535,881.920329431,0.808869447473,220.15380967,53,-4.81764768759
1.4400000000000008,-0.881514351003,-0.18158473911,0.0,0.7958331601,5.43405578203,0.0,1.08899151086,-1.04341931671,-15.5364421133,1.62373605192,11.3771063434,0.0,782.139941274,878.209276156,0.134037596636,104.036473535,54,-4.8997376562
1.560000000000001,0.33413686103,0.0340011956845,0.0,0.678097298416,3.5733026386,0.0,-0.992428057367,-0.978366439288,-14.927978675,0.968305916089,7.73067005849,0.0,852.445668501,876.227357379,0.47776114704,69.673037397,55,-5.27109000115
1.560000000000001,1.1463949706,-0.0500269236921,0.0,0.754818730457,0.440659574157,0.0,3.28965215825,0.689691577199,-12.8901578649,0.91075408365,9.75169383821,0.0,816.871009255,879.639230959,-0.167920546358,42.180181566,56,-5.22932647399
1.560000000000001,0.179176322007,-0.12074126451,0.0,1.03025428288,5.51879129017,0.0,2.33577732695,-1.02955355716,-14.1688401,1.28213049039,9.97369177852,0.0,809.707058248,870.557148505,-0.0925944465477,58.6197629616,57,-5.24179895327
1.5000000000000009,-0.185403705849,-0.102581341473,0.0,0.920288509375,5.80332721957,0.0,1.93398580931,-0.541383046415,-13.9016458891,1.35714142178,11.625498649,0.0,781.656549087,868.474972255,0.179332040254,65.206746297,58,-5.01692120465
1.5000000000000009,0.0080176863154,-0.129113009297,0.0,0.906722291841,5.17063169723,0.0,1.81408349476,-1.16590771458,-14.5280881578,1.08688530005,9.81627360067,0.0,811.095373845,859.915553702,0.104516561119,46.5645044245,59,-5.05294933095
1.560000000000001,0.234469041911,0.041958731355,0.0,0.490394698484,1.72932983004,0.0,0.880043903048,0.68310679851,-12.1673153451,0.546236805409,8.85382654858,0.0,870.371120568,852.364613183,1.27638852019,39.0536233431,60,-5.16789113169
1.560000000000001,1.07699480991,-0.00389677758225,0.0,0.191799779717,5.92877322659,0.0,4.13227324434,0.179142454904,-13.0928471511,0.214613871329,4.98656524189,0.0,845.185110369,842.35068894,0.40545968391,17.2155677725,61,-5.20596320978
1.620000000000001,0.891742870339,-0.00169880161849,0.0,0.0858866009381,3.60944262413,0.0,-0.710808968313,-0.252264207792,-17.265240546,0.0908458822319,-4.63098043946,0.0,870.912449281,807.07453833,-0.620188891596,14.8952973215,62,-5.45975920765
1.4400000000000008,-3.08840896674,8.29534797453e-05,0.0,0.0694154446505,3.04310170075,0.0,-4.2391357262,-0.1141047552,-16.2249156477,0.143119693956,-0.921877407264,0.0,812.738533067,814.082286874,0.113026787648,30.9629303425,63,-4.89626157253
2.820000000000002,9.89876029161,0.0137115159928,0.0,0.0213983643653,3.06514157463,0.0,4.76001013794,0.00496293000325,-16.6450839657,0.00829329028863,-28.5744960707,0.0,897.153960956,75.7649519366,0.11390234872,-0.231799299726,64,-6.98999462776
1.5000000000000009,-1.4909961897,-1.95511295904e-05,0.0,0.00519141148163,1.94742923679,0.0,-0.875387270871,-0.000575630360463,-14.3375624289,0.0108110473364,-26.1980351228,0.0,866.341357394,280.315978094,-0.0842127719153,6.64769005074,65,-5.02881853127
1.3800000000000008,0.45991600565,-0.000113505031897,0.0,0.00219752901435,3.74364706492,0.0,0.579205913624,0.00026265181939,-14.4899602983,0.00418849787336,-27.9239245708,0.0,881.76806949,178.30387995,-0.0728891140398,7.09073417587,66,-4.70585338887
1.560000000000001,1.98450144615,-3.23903470215e-05,0.0,0.00169954874163,0.12482923935,0.0,1.1429066181,-0.0004009522346,-14.5492845148,0.0021137056178,-28.5119424875,0.0,890.813249387,27.9226620798,-0.0108694716387,2.47620246269,67,-5.18819498696
1.620000000000001,1.46200550153,-5.98064046843e-05,0.0,0.00223037782545,5.01355184681,0.0,0.766939097586,-7.35592611297e-05,-14.5076702535,0.00265514325185,-28.5728192978,0.0,892.228503338,17.780463325,-0.510000949893,3.1199315542,68,-5.38256604257
1.620000000000001,0.644676815771,-3.7897420077e-05,0.0,0.00234456338959,5.36313610746,0.0,0.144855126334,-0.00024251271918,-14.2799328073,0.00303164937844,-28.5312506013,0.0,891.228581544,13.5145440233,0.308345741927,4.01925379965,69,-5.30732377547
1.620000000000001,0.274128585257,-7.30729624191e-06,0.0,0.00150685888623,5.43881874822,0.0,-0.113971979309,-0.00015391560244,-14.1953718791,0.00215210552208,-28.5169348567,0.0,890.818068928,10.6336064289,0.696181383864,4.05998237018,70,-5.28303547098
1.620000000000001,0.238815644923,-1.23386211999e-05,0.0,0.0018082447274,5.47188760263,0.0,-0.139849789214,-0.000200740072463,-14.190300559,0.00226629734808,-28.5048787134,0.0,890.436223111,7.40400158006,0.29571436491,3.13759367102,71,-5.2802625334
1.620000000000001,-0.365723440326,2.29913501489e-06,0.0,0.000720713717901,5.68449705177,0.0,-0.572128720157,-9.29759116121e-05,-14.2120883417,0.00102647110291,-28.4740596485,0.0,889.26332452,6.38386794117,0.146172445785,3.39177836475,72,-5.28101960594
1.620000000000001,-0.829208246225,-3.21655377258e-06,0.0,0.000775571465623,5.89877182415,0.0,-0.903765247695,-0.000109684040446,-14.3039737962,0.00104548921344,-28.3498865195,0.0,885.259051167,5.74061703329,-0.359347536143,2.74086011423,73,-5.30259243584
1.620000000000001,-1.07667452854,-5.30789367822e-06,0.0,0.000550413753333,6.04368286605,0.0,-1.0815777173,-7.54841128752e-05,-14.3755677441,0.00107882754441,-28.2550527431,0.0,883.352335552,4.59367493028,0.408722778118,3.02845781448,74,-5.32024325953
1.620000000000001,-1.13715295353,-2.09587725857e-06,0.0,0.000608459621523,6.05648613413,0.0,-1.12556688332,-8.47155490218e-05,-14.3914568985,0.000924503819615,-28.2590731547,0.0,883.383828619,3.39832270082,0.0773801310894,2.57353988647,75,-5.32474905557
1.620000000000001,-1.11292421977,-5.2216839065e-06,0.0,0.000703783324889,6.11830735579,0.0,-1.10710222823,-9.56790503785e-05,-14.3824466854,0.00139772921052,-28.1106012291,0.0,879.373161849,2.65941756303,0.393835754073,3.40629632242,76,-5.32275167452
1.620000000000001,-0.997310140376,-1.28183571191e-06,0.0,0.000486347900501,6.0605344298,0.0,-1.02424524178,-5.96968479879e-05,-14.3292369247,0.00105316050954,-28.0665230463,0.0,878.106810386,1.68503108771,0.159769022008,2.75048623027,77,-5.31192668391
1.620000000000001,-1.30126743407,-1.08542920834e-05,0.0,0.00127458284606,0.0758242093305,0.0,-1.22478067391,-0.00018483283761,-14.4483520069,0.00206900608722,-27.6878602122,0.0,867.67390919,1.47424169012,0.23365657464,3.25751171426,78,-5.34097691239
1.620000000000001,-1.16807770894,-1.95945926165e-06,0.0,0.000844043882408,0.321483338562,0.0,-1.08309704734,-0.000128375159673,-14.3814594549,0.00136828799304,-27.1422559751,0.0,852.788445748,0.992647951776,-0.198885907773,2.7540032492,79,-5.32640153456
1.620000000000001,-0.803816056469,2.00439556891e-05,0.0,0.00109533477021,0.80364878991,0.0,-0.638214236464,-0.000160304639628,-14.213599809,0.00195797855896,-26.1333719732,0.0,822.801846885,0.391267908592,-0.327303396887,3.15568740453,80,-5.29373305313
1.680000000000001,-0.250419551708,0.00010344262078,0.0,0.00283720139982,0.142523083937,0.0,-0.252555045121,1.02264029499e-06,-14.4787996185,0.0052929202632,-24.990538945,0.0,798.944891618,-0.196439855578,-0.335576988536,5.17011923958,81,-5.56447976038
1.680000000000001,0.306706817522,0.000465674938765,0.0,0.00376150564858,1.50514980554,0.0,-0.245674429695,0.000487575937488,-14.2104703385,0.00571112801676,-19.2245322099,0.0,542.453487208,0.442015141935,-0.715452330836,4.44465775907,82,-5.56881899103
1.5000000000000009,-0.292888618922,0.00094812126012,0.0,0.00523767987194,1.46624530671,0.0,-0.546628713725,0.00321972669292,-13.417814233,0.00839637455727,-12.8694670057,0.0,409.661586007,-0.412222107605,0.37164217677,5.8897871202,83,-5.07062625959
1.4400000000000008,-0.947911194305,-0.000164627274804,0.0,0.00750193957755,2.13333866579,0.0,-1.68082774131,-0.00443098840876,-14.6542169138,0.0116135255893,-18.6605581434,0.0,730.84828734,0.318053521153,0.289607221998,7.13233808545,84,-4.79288770282
1.620000000000001,-3.49899152996,0.00172029911083,0.0,0.0058503042986,0.340413196231,0.0,-4.35713285618,0.000145185526251,-13.7263155322,0.0093839348265,-16.8678649715,0.0,560.816056331,0.502389574506,0.145734276757,6.81907680794,85,-5.44401572554
1.620000000000001,-4.68725913784,0.00292142903547,0.0,0.0103181998974,0.893033850079,0.0,-5.73041060386,0.000125757424251,-14.0668912015,0.0153021403795,-17.148668637,0.0,493.648597401,0.179200822996,-0.384342758562,4.58859032168,86,-5.47396790585
1.560000000000001,-5.15618811672,0.00133762874405,0.0,0.00906110977768,3.79568401054,0.0,-5.75737987765,0.007107996283,-13.5123802825,0.0136665904324,-11.2241642163,0.0,85.3534940331,0.192472844269,-0.350370622186,3.02510339378,87,-5.26408044993
1.560000000000001,-3.02664125404,-0.00140138321241,0.0,0.0145122640138,6.228202373,0.0,-4.0637945266,-0.00768480781118,-14.7859947642,0.0209753790341,-14.8717790617,0.0,404.635293584,0.100300366528,0.539863670261,14.0542103186,88,-5.12338495728
1.680000000000001,-6.38397538877,0.00124883045187,0.0,0.0045125527616,4.59978754885,0.0,-6.30967348453,0.00322710293562,-13.1457286223,0.0059276307424,-10.746945311,0.0,55.0619031992,0.515867852251,0.4318865315,0.965896770636,89,-5.59518832313
1.680000000000001,-3.48186344062,0.000101965806404,0.0,0.00216108560004,3.0346354679,0.0,-2.95009279328,0.00197015531606,-13.0104560613,0.00630687399139,-9.98698112647,0.0,42.7301741684,0.455469259071,0.239499339445,3.58556610192,90,-5.52766283658
1.620000000000001,-2.10742401968,0.00049928226236,0.0,0.00629398083989,3.56015611107,0.0,-1.90431795695,0.0045474407757,-13.3352889297,0.0135245116647,-7.82495949321,0.0,6.65132686129,0.135203787009,-0.51295769643,4.09140433548,91,-5.36286716792
1.560000000000001,-3.43459203851,-3.74307468019e-05,0.0,0.00509418229383,4.86005597143,0.0,-4.28587009675,0.00101214991319,-14.0455393298,0.00823574113203,-9.37432592959,0.0,8.61283470081,-0.350719857855,-0.155258442432,0.60037335875,92,-5.1478982897
1.5000000000000009,-1.01562838319,0.000470715438501,0.0,0.00227943490361,1.78621985411,0.0,-0.775898509688,0.00177250686029,-13.1938119672,0.00671793586635,-5.89116586894,0.0,24.6425267533,0.0445711614912,-0.228186595223,10.535889138,93,-5.12825537368
1.5000000000000009,-0.750057076587,-0.000121268572329,0.0,0.00325704999459,4.83432337777,0.0,-2.10037734035,-0.000202099240174,-14.1567490237,0.00650706676994,-8.21514702662,0.0,6.94816072896,-0.202014995829,-0.392176732685,0.58869933961,94,-4.94158670371
1.560000000000001,0.149776615161,-0.000190520318326,0.0,0.00255545919453,5.53779970023,0.0,-0.703179823022,-0.00268124988203,-15.0660013741,0.00740110608096,-8.56228889998,0.0,6.77897779547,-1.03365619037,-0.0734577555787,0.0532786715433,95,-5.23586430087
1.560000000000001,-0.383590840636,6.69301557195e-05,0.0,0.00240469355525,5.86004024588,0.0,-1.79679229525,-0.000393077155372,-13.6832365844,0.00777508082453,-11.871356716,0.0,19.0886622914,0.447166875921,0.447649145087,0.959657386547,96,-5.16313894291
1.680000000000001,-0.636968309262,-0.000127483712699,0.0,0.00421704041935,6.05105436578,0.0,-0.588610243299,-0.0020605914103,-14.9954314595,0.0544174439233,-14.7353275665,0.0,445.399456302,-0.0391785497435,-0.0893658703757,56.5064599864,97,-5.4546789358
1.620000000000001,-2.37344957285,0.000102704953627,0.0,0.00232806723278,4.88845276836,0.0,-2.4448327984,0.00104102856471,-13.596324714,0.00727011519573,-13.9486626266,0.0,190.686725109,-0.245436124484,-0.00866071619111,0.762953149724,98,-5.37891046523
1.620000000000001,-2.28699749177,0.000268354226487,0.0,0.00458171353437,5.18247713428,0.0,-2.32686176056,0.00207669323519,-13.4560206008,0.0153226578063,-13.7512048581,0.0,149.763869565,-0.301767856996,0.266481836492,1.60524592014,99,-5.39811461327
1.560000000000001,-2.17689174172,4.58797739974e-05,0.0,0.00398953298483,1.35639671143,0.0,-2.63669833784,-0.000423657684062,-14.020540433,0.0192548561982,-19.5915502072,0.0,429.530766782,-0.0200627357242,-0.274548915754,10.5148657029,100,-5.13272838064
1.560000000000001,-1.95537512274,-1.33122748765e-05,0.0,0.00275995337471,0.596865737492,0.0,-1.56948549425,-0.000738003688956,-14.3639917227,0.0113718069374,-19.8275078362,0.0,467.024202378,-0.383864416353,0.412298191108,11.0802967501,101,-5.13932423777
1.560000000000001,-1.9773215725,0.000169585698534,0.0,0.00274140700997,1.54293225056,0.0,-1.01076547979,0.000723405959892,-13.6195229526,0.00836756099855,-17.6407453207,0.0,506.65089675,-0.665834225139,-0.39011217712,11.8682696264,102,-5.16663807964
1.560000000000001,-2.13880363974,-0.000139186495867,0.0,0.0077500129065,0.129697289576,0.0,-2.46523861646,-0.0015960225336,-14.5702243888,0.0760028133598,-19.2801923073,0.0,577.426600067,-0.466866936161,-0.058241226842,49.193557121,103,-5.14958796852
1.560000000000001,-2.16805367947,-0.000359724140425,0.0,0.0192516642384,5.68314509725,0.0,-2.38769098101,-0.00512406930531,-14.6470021705,0.212657006333,-19.300992557,0.0,566.486395204,-0.0696227121326,0.310644351311,103.673009219,104,-5.1284745336
1.620000000000001,-2.0673566625,-0.000649971777771,0.0,0.0277301036882,1.2609109417,0.0,-2.03566034091,-0.0126412853693,-15.0209304576,0.149388607408,-15.0632934703,0.0,79.1972790235,-0.0846154186917,0.311533838661,17.6326255304,105,-5.38297029077
1.620000000000001,-1.92371841416,-0.00146358923174,0.0,0.0688143482325,5.90253630422,0.0,-1.74070130092,-0.0260213432847,-14.9381441639,0.52547776685,-15.5987840971,0.0,436.108820125,0.325048097513,0.154402552353,153.223759616,106,-5.34283191613
1.620000000000001,-1.91438658132,0.0060669473408,0.0,0.0653347807347,2.67486110747,0.0,-1.30893646401,0.0615523262802,-12.7342858807,0.192062342136,-11.5708579891,0.0,157.290304036,0.120198067558,-0.206273253766,34.2853132932,107,-5.32937403759
1.620000000000001,-1.85164312533,0.00300901192931,0.0,0.0520284662519,4.12213368059,0.0,-1.49221228052,0.0201975157739,-13.2535232406,0.176168830027,-12.4859691663,0.0,112.807662283,0.645852991247,-0.512774267999,16.0914367423,108,-5.31443718464
1.620000000000001,-2.02738886323,-0.000682825088037,0.0,0.0660860349533,0.608411818681,0.0,-1.77295443734,-0.0196519372362,-14.7193201517,0.442287116578,-14.2872353823,0.0,331.469981191,0.385686086283,-0.829184475164,116.293587995,109,-5.38927074981
